ID,Name,Country,Source,Date
46576,LIMITED LIABILITY COMPANY TUBOR,RUSSIA-EO14024,US,
46577,LIMITED LIABILITY COMPANY VELIKOLUKSKY BATTERY PLANT IMPULS,RUSSIA-EO14024,US,
46578,FUTURIS FZE,RUSSIA-EO14024,US,
46579,OOO SMARTLOGISTER,RUSSIA-EO14024,US,
46580,LIMITED LIABILITY COMPANY URALHELICOM,RUSSIA-EO14024,US,
46581,OOO MONITORING,RUSSIA-EO14024,US,
46582,EKOS1 JOINT STOCK COMPANY,RUSSIA-EO14024,US,
46583,LIMITED LIABILITY COMPANY TENRON,RUSSIA-EO14024,US,
46584,SIGMA TEKH,RUSSIA-EO14024,US,
46585,FOTONIKS KLAUD,RUSSIA-EO14024,US,
46586,LABSAINTIFIK,RUSSIA-EO14024,US,
46587,ELFOR TL,RUSSIA-EO14024,US,
46588,THAMESTONE SA,RUSSIA-EO14024,US,
46589,STRELOI EKOMMERTS,RUSSIA-EO14024,US,
46590,MACRO EMS LTD,RUSSIA-EO14024,US,
46591,"VELESLAVOV, Dmitrii Aleksandrovich",RUSSIA-EO14024,US,
46592,MICRO ELECTRONICS TECHNOLOGIES PTE LTD,RUSSIA-EO14024,US,
46593,ONSHOR VIND,RUSSIA-EO14024,US,
46608,STERLING SHIPPING INCORPORATED,RUSSIA-EO14024,US,
46609,STREYMOY SHIPPING LIMITED,RUSSIA-EO14024,US,
46610,NS CHAMPION,RUSSIA-EO14024,US,
46611,VIKTOR BAKAEV,RUSSIA-EO14024,US,
46612,HS ATLANTICA LIMITED,RUSSIA-EO14024,US,
46613,HS ATLANTICA,RUSSIA-EO14024,US,
46616,PICASO 3D LLC,RUSSIA-EO14024,US,
46617,LIMITED LIABILITY COMPANY TSVETNOY MIR,RUSSIA-EO14024,US,
46618,LIMITED LIABILITY COMPANY NISSA DIGISPACE,RUSSIA-EO14024,US,
46619,LIMITED LIABILITY COMPANY ENGINEERING FIRM AB UNIVERSAL,RUSSIA-EO14024,US,
46620,MYTISHCHI INSTRUMENT ENGINEERING PLANT,RUSSIA-EO14024,US,
46622,SUN SHIP MANAGEMENT D LTD,RUSSIA-EO14024,US,
46623,JOINT STOCK COMPANY PROMTECH SERVICE,RUSSIA-EO14024,US,
46624,"DESTINA, Renel",GLOMAG,US,
46625,"ANDRE, Johnson",GLOMAG,US,
46627,"IMAXCHIP TECHNOLOGY CO., LIMITED",RUSSIA-EO14024,US,
46628,MEGASAN ELEKTRONIK TICARET VE SANAYI ANONIM SIRKETI,RUSSIA-EO14024,US,
46629,KONOMAR GEMI ELEKTRIK VE ELEKTRONIK LIMITED SIRKETI,RUSSIA-EO14024,US,
46630,KARTAL EXIM DIS TICARET LIMITED SIRKETI,RUSSIA-EO14024,US,
46631,PUBLIC JOINT STOCK COMPANY CHELYABINSKIY MASHINOSTROITELNYY ZAVOD AVTOMOBILNYKH PRITSEPOV URALAVTOPRITSEP,RUSSIA-EO14024,US,
46632,GLOBUS TURKEY LOJISTIK DIS TICARET LIMITED SIRKETI,RUSSIA-EO14024,US,
46633,"WUHAN GLOBAL SENSOR TECHNOLOGY CO., LTD.",RUSSIA-EO14024,US,
46634,OZKAYA OTOMOTIV MAMULLERI PAZARLAMA SANAYI VE TICARET ANONIM SIRKETI,RUSSIA-EO14024,US,
46635,SIBELECTROPRIVOD LLC,RUSSIA-EO14024,US,
46637,EGETIR OTOMOTIV SANAYI VE TICARET LIMITED SIRKETI,RUSSIA-EO14024,US,
46638,BOSFOR AVRASYA IC VE DIS TICARET LIMITED SIRKETI,RUSSIA-EO14024,US,
46640,ENGELSSKOE PRIBOROSTROITELNOE OBYEDINENIE SIGNAL,RUSSIA-EO14024,US,
46641,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MANOMETR,RUSSIA-EO14024,US,
46642,LIMITED LIABILITY COMPANY METALLMASH,RUSSIA-EO14024,US,
46643,"SINO MACHINERY CO., LTD.",RUSSIA-EO14024,US,
46644,LIMITED LIABILITY COMPANY BITVAN,RUSSIA-EO14024,US,
46645,LIMITED LIABILITY COMPANY METALMASTER,RUSSIA-EO14024,US,
46646,LIMITED LIABILITY COMPANY AGRISOVGAZ,RUSSIA-EO14024,US,
46647,GRIFFON FZC,RUSSIA-EO14024,US,
46648,LIMITED LIABILITY COMPANY INVENT,RUSSIA-EO14024,US,
46649,JOINT STOCK COMPANY PROMTECH DUBNA,RUSSIA-EO14024,US,
46650,"JIANGXI LIANSHENG TECHNOLOGY CO., LTD",RUSSIA-EO14024,US,
46651,JOINT STOCK COMPANY AEROSPACE SYSTEMS DESIGN BUREAU,RUSSIA-EO14024,US,
46652,LIMITED LIABILITY COMPANY GAAN CORPORATION,RUSSIA-EO14024,US,
46653,JOINT STOCK COMPANY DUBNA CABLE PLANT,RUSSIA-EO14024,US,
46655,OPEN JOINT STOCK COMPANY DOLTA,RUSSIA-EO14024,US,
46656,JOINT STOCK COMPANY ZAVOD KORPUSOV,RUSSIA-EO14024,US,
46657,ATOMSPETSPROJECT JOINT STOCK COMPANY,RUSSIA-EO14024,US,
46658,CLOSED JOINT STOCK COMPANY VOLOGDA BEARING PLANT,RUSSIA-EO14024,US,
46659,OPEN JOINT STOCK COMPANY RIKOR ELECTRONICS,RUSSIA-EO14024,US,
46660,JOINT STOCK COMPANY VOLSK MECHANICAL PLANT,RUSSIA-EO14024,US,
46661,LIMITED LIABILITY COMPANY NORTHWESTERN BEARING COMPANY,RUSSIA-EO14024,US,
46663,LIMITED LIABILITY COMPANY AVISTO,RUSSIA-EO14024,US,
46664,LIMITED LIABILITY COMPANY SREDNEVOLZHSKY BEARING PLANT,RUSSIA-EO14024,US,
46666,LIMITED LIABILITY COMPANY AUTOMIZATION AND COMMUNICATION SERVICE,RUSSIA-EO14024,US,
46667,JOINT STOCK COMPANY PROMTECH ULYANOVSK,RUSSIA-EO14024,US,
46668,LIMITED LIABILITY COMPANY PENZA BEARING PLANT,RUSSIA-EO14024,US,
46669,"CHANG GUANG SATELLITE TECHNOLOGY CO., LTD.",RUSSIA-EO14024,US,
46670,AKTSIONERNOE OBSHCHESTVO ZAVOD SELMASH,RUSSIA-EO14024,US,
46671,WEITMANN HANDELN ALLIANZ LLC,RUSSIA-EO14024,US,
46672,DUBNA SWITCHING EQUIPMENT PLANT,RUSSIA-EO14024,US,
46673,LIMITED LIABILITY COMPANY AVIATEKSIM,RUSSIA-EO14024,US,
46674,JOINT STOCK COMPANY SCIENTIFIC AND TECHNICAL COMPANY AZIMUT PHOTONICS,RUSSIA-EO14024,US,
46675,JOINT STOCK COMPANY DIGITAL MANUFACTORY,RUSSIA-EO14024,US,
46676,LIMITED LIABILITY COMPANY VOLGOGRADPROMPROEKT,RUSSIA-EO14024,US,
46677,LIMITED LIABILITY COMPANY DM TECHNOLOGIES,RUSSIA-EO14024,US,
46678,JOINT STOCK COMPANY NOVOSIBIRSK INSTRUMENT MAKING PLANT,RUSSIA-EO14024,US,
46679,JOINT STOCK COMPANY KAMENSKVOLOKNO,RUSSIA-EO14024,US,
46680,"BEIJING YUNZE TECHNOLOGY CO., LTD.",RUSSIA-EO14024,US,
46681,JOINT STOCK COMPANY BRYANSK CHEMICAL PLANT OF THE 50TH ANNIVERSARY OF THE USSR,RUSSIA-EO14024,US,
46682,LIMITED LIABILITY COMPANY PROMTEKHPOSTAVKA,RUSSIA-EO14024,US,
46683,UMAC LLC,RUSSIA-EO14024,US,
46684,LIMITED LIABILITY COMPANY SCIENTIFIC RESEARCH INSTITUTE FOR PRECISION MECHANICS,RUSSIA-EO14024,US,
46685,FEDERAL STATE ENTERPRISE ANOZIT,RUSSIA-EO14024,US,
46686,AUTONOMOUS NONPROFIT ORGANIZATION INSTITUTE OF MARINE INSTRUMENTATION AND ROBOTICS,RUSSIA-EO14024,US,
46688,AKTSIONERNOE OBSHCHESTVO PROMYSHLENNYE TEKHNOLOGII,RUSSIA-EO14024,US,
46689,INTERMODAL MALDIVES,RUSSIA-EO14024,US,
46690,JOINT STOCK COMPANY PROMTEKH KAZAN,RUSSIA-EO14024,US,
46691,CHAMAIYATI DOROI MASAULIYATI MAKHDUDI KAFOLATI KOMIL,RUSSIA-EO14024,US,
46692,JOINT STOCK COMPANY KRASNOZNAMENSK SEMICONDUCTORS FACTORY ARSENAL,RUSSIA-EO14024,US,
46693,JOINT STOCK COMPANY PROMTEKH IRKUTSK,RUSSIA-EO14024,US,
46694,PROMTECHCOMPLEKT JSC,RUSSIA-EO14024,US,
46695,LIMITED LIABILITY COMPANY PRIUS ELECTRONICS,RUSSIA-EO14024,US,
46696,MORDOVIA RADIO ELECTRONIC COMPANY,RUSSIA-EO14024,US,
46697,"IZZITION E-TECHNOLOGY CO., LIMITED",RUSSIA-EO14024,US,
46698,LIMITED LIABILITY COMPANY KYIV SQUARE,RUSSIA-EO14024,US,
46699,"ILIEV, Zarakh Binsionovich",RUSSIA-EO14024,US,
46700,LIMITED LIABILITY COMPANY NORTHERN TECHNOLOGIES,RUSSIA-EO14024,US,
46701,WAYTOP INDUSTRIAL LIMITED,RUSSIA-EO14024,US,
46702,JOINT STOCK COMPANY KAZAN COMPRESSOR MACHINERY PLANT,RUSSIA-EO14024,US,
46703,"PAN, Aleksandr Vladimirovich",RUSSIA-EO14024,US,
46704,LIMITED LIABILITY COMPANY GAZPROM LINDE ENGINEERING,RUSSIA-EO14024,US,
46705,INTERNATIONAL COMPANY LIMITED LIABILITY COMPANY KHORVIK,RUSSIA-EO14024,US,
46706,"BULATOV, Ruslan Rustemovich",RUSSIA-EO14024,US,
46707,JOINT STOCK COMPANY RADIOPRIBORSNAB,RUSSIA-EO14024,US,
46708,JOINT STOCK COMPANY TULATOCHMASH,RUSSIA-EO14024,US,
46709,LIMITED LIABILITY COMPANY PROMELEKTRO ENGINEERING,RUSSIA-EO14024,US,
46710,"CHERKOVSKIY, Aleksandr Vladimirovich",RUSSIA-EO14024,US,
46711,HIGHLAND GOLD MINING LIMITED,RUSSIA-EO14024,US,
46712,C&I SEMICONDUCTORS CO LIMITED,RUSSIA-EO14024,US,
46713,FEDERAL STATE ENTERPRISE PERM POWDER PLANT,UKRAINE-EO13662] [RUSSIA-EO14024,US,
46714,AUTONOMOUS NONPROFIT ORGANIZATION TESTING AND CERTIFICATION CENTER PROMTECHNOCERT,RUSSIA-EO14024,US,
46715,"SVIBLOV, Vladislav Vladimirovich",RUSSIA-EO14024,US,
46716,CADY TECH HK LIMITED,RUSSIA-EO14024,US,
46717,LIMITED LIABILITY COMPANY RADIOPRIBORSNAB,RUSSIA-EO14024,US,
46718,LIMITED LIABILITY COMPANY CHIPDEVICE,RUSSIA-EO14024,US,
46719,UNITED ELECTRONICS GROUP COMPANY LIMITED,RUSSIA-EO14024,US,
46720,TRANS SIBERIAN GOLD LIMITED,RUSSIA-EO14024,US,
46721,LIMITED LIABILITY COMPANY MODERN CONVERSION TECHNOLOGIES,RUSSIA-EO14024,US,
46722,FORTIANA HOLDINGS LIMITED,RUSSIA-EO14024,US,
46723,"KHORKINA, Darya Andreyevna",RUSSIA-EO14024,US,
46724,LASERCHIPS FZCO,RUSSIA-EO14024,US,
46725,UU INNOVATION TECHNOLOGY CO LTD,RUSSIA-EO14024,US,
46726,STANMIX HOLDING LIMITED,RUSSIA-EO14024,US,
46727,JOINT STOCK COMPANY OZGRK,RUSSIA-EO14024,US,
46728,LIMITED LIABILITY COMPANY KISMET CONSULTING,RUSSIA-EO14024,US,
46729,RESOLUTE MACHINERY TRADING LLC,RUSSIA-EO14024,US,
46730,SHENG CORE TECHNOLOGY CO LIMITED,RUSSIA-EO14024,US,
46731,JOINT STOCK COMPANY NEW TOWERS,RUSSIA-EO14024,US,
46732,LIMITED LIABILITY COMPANY BERING METALS,RUSSIA-EO14024,US,
46733,ROBOTRONIX SEMICONDUCTORS LIMITED,RUSSIA-EO14024,US,
46734,LIMITED LIABILITY COMPANY VMK,RUSSIA-EO14024,US,
46735,INTERNATIONAL COMPANY LIMITED LIABILITY COMPANY ASTECLING,RUSSIA-EO14024,US,
46736,TURKIK UNION DIGITAL TECHNOLOGY TRANSFORMATION OFFICE INCORPORATED COMPANY,RUSSIA-EO14024,US,
46737,GREAT SHARE INTERNATIONAL LOGISTICS LIMITED,RUSSIA-EO14024,US,
46738,GLOBAL CENTRAL LOGISTICS FZCO,RUSSIA-EO14024,US,
46739,TORDAN INDUSTRY LIMITED,RUSSIA-EO14024,US,
46740,L D S COMPUTER SYSTEMS TRADING LLC,RUSSIA-EO14024,US,
46741,ALPHA TRADING INVESTMENTS LIMITED,RUSSIA-EO14024,US,
46742,LIMITED LIABILITY COMPANY VOSTOK ZOLOTO,RUSSIA-EO14024,US,
46743,WARGOS INDUSTRY LIMITED,RUSSIA-EO14024,US,
46744,"AYTEK, Mustafa Cankat",RUSSIA-EO14024,US,
46745,YAKT SOKOL,RUSSIA-EO14024,US,
46746,OPEN JOINT STOCK COMPANY TAMBOVSKY BAKERY,RUSSIA-EO14024,US,
46747,INTERNATIONAL COMPANY JOINT STOCK COMPANY HIGHLAND GOLD,RUSSIA-EO14024,US,
46748,"KAZAZAEV, Andrey Petrovich",RUSSIA-EO14024,US,
46749,JOINT STOCK COMPANY KAMCHATSKOE ZOLOTO,RUSSIA-EO14024,US,
46750,JOINT STOCK COMPANY CHUKOTKA MINING GEOLOGICAL COMPANY,RUSSIA-EO14024,US,
46751,JOINT STOCK COMPANY FORTIANA,RUSSIA-EO14024,US,
46752,LIMITED LIABILITY COMPANY FORTIANA INVEST,RUSSIA-EO14024,US,
46753,LIMITED LIABILITY COMPANY DV HOLDING,RUSSIA-EO14024,US,
46754,JOINT STOCK COMPANY AVRORA,RUSSIA-EO14024,US,
46755,LIMITED LIABILITY COMPANY ASTECLING,RUSSIA-EO14024,US,
46756,"AFANASIEV, Igor Yurievich",RUSSIA-EO14024,US,
46757,JOINT STOCK COMPANY TETIS PRO,RUSSIA-EO14024,US,
46768,IBEX SHIPPING INC,RUSSIA-EO14024,US,
46769,AZIA SHIPPING COMPANY,RUSSIA-EO14024,US,
46770,AZIA SHIPPING HOLDINGS LIMITED,RUSSIA-EO14024,US,
46771,CAPTAIN YAKUBOVICH,RUSSIA-EO14024,US,
46772,OPEN JOINT STOCK COMPANY VA DEGTYAREV PLANT,RUSSIA-EO14024,US,
46773,MARIA,RUSSIA-EO14024,US,
46774,"POTAPOV, Aleksandr Valeryevich",RUSSIA-EO14024,US,
46775,ARKADIY CHERNYSHEV,RUSSIA-EO14024,US,
46776,JOINT STOCK COMPANY OPTRON STAVROPOL,RUSSIA-EO14024,US,
46777,JOINT STOCK COMPANY BARNAUL CARTRIDGE PLANT,RUSSIA-EO14024,US,
46778,LIMITED LIABILITY COMPANY RADIOCOMP,RUSSIA-EO14024,US,
46779,RESEARCH AND TECHNOLOGICAL INSTITUTE OF OPTICAL MATERIALS ALL RUSSIA SCIENTIFIC CENTER SI VAVILOV STATE OPTICAL INSTITUTE,RUSSIA-EO14024,US,
46780,JOINT STOCK COMPANY SCIENTIFIC AND PRODUCTION ASSOCIATION ELECTROMASHINA,RUSSIA-EO14024,US,
46781,JOINT STOCK COMPANY NOVOSIBIRSK CARTRIDGE PLANT,RUSSIA-EO14024,US,
46782,JOINT STOCK COMPANY CHEBOKSARY PRODUCTION ASSOCIATION NAMED AFTER VI CHAPAEV,RUSSIA-EO14024,US,
46783,JOINT STOCK COMPANY NIZHNY NOVGOROD PLANT OF THE 70TH ANNIVERSARY OF VICTORY,RUSSIA-EO14024,US,
46784,"SHUPRANOV, Vasily Nikolaevich",RUSSIA-EO14024,US,
46785,JOINT STOCK COMPANY FOREIGN TRADE ASSOCIATION ELEKTRONINTORG,RUSSIA-EO14024,US,
46787,"KORINETS, Andrey Stanislavovich",CYBER2,US,
46788,"PERETYATKO, Ruslan Aleksandrovich",CYBER2,US,
46789,"DE GEETERE, Hans",RUSSIA-EO14024,US,
46790,"AL-HUSSEIN, Taha Osman Ahmed",SUDAN-EO14098,US,
46791,KNOKKE HEIST SUPPORT CORPORATION MANAGEMENT,RUSSIA-EO14024,US,
46792,ERINER LIMITED,RUSSIA-EO14024,US,
46793,M AND S TRADING,RUSSIA-EO14024,US,
46794,LAR VORTO SERVICES LIMITED,RUSSIA-EO14024,US,
46795,THE MOTHER ARK LTD,RUSSIA-EO14024,US,
46796,AHETEI LIMITED,RUSSIA-EO14024,US,
46809,EUROPEAN TRADING TECHNOLOGY B.V.,RUSSIA-EO14024,US,
46810,EUROPEAN TECHNICAL TRADING,RUSSIA-EO14024,US,
46811,"SKVORTSOV, Sergey",RUSSIA-EO14024,US,
46812,"KULEMEKOV, Vladimir",RUSSIA-EO14024,US,
46813,"DE GEETERE, Tom",RUSSIA-EO14024,US,
46814,AL-FAKHER ADVANCED WORKS CO. LTD.,SUDAN-EO14098,US,
46815,"BEUN, Kimberley Catriona Lucinda",RUSSIA-EO14024,US,
46816,"SALAH, Salah Abdallah Mohamed",SUDAN-EO14098,US,
46817,HASA NEDERLAND B.V.,RUSSIA-EO14024,US,
46818,"ABBAS, Mohamed Atta Emoula",SUDAN-EO14098,US,
46819,ZADNA INTERNATIONAL CO FOR INVESTMENT LTD,SUDAN-EO14098,US,
46820,"HU, Xiaoxun",RUSSIA-EO14024,US,
46822,"JARVIS HK CO., LIMITED",RUSSIA-EO14024,US,
46823,"TECHNOLOGY 5 CO., LIMITED",RUSSIA-EO14024,US,
46824,LIMITED LIABILITY COMPANY YUNA ENGINEERING,RUSSIA-EO14024,US,
46825,"KRYLOV, Vladimir",RUSSIA-EO14024,US,
46826,"BERNIKOV, Boris Olegovich",RUSSIA-EO14024,US,
46827,"ASADULLAH, Syed",RUSSIA-EO14024,US,
46828,PJSC VYSOCHAISHY,RUSSIA-EO14024,US,
46829,"KOTEKIN, Roman Aleksandrovich",RUSSIA-EO14024,US,
46830,"SHAKH, Nur Khabib",RUSSIA-EO14024,US,
46831,"ZALEVSKII, Andrei Denisovich",RUSSIA-EO14024,US,
46832,"GUGNIN, Vladimir Vladimirovich",RUSSIA-EO14024,US,
46848,"DOKUCHAEV, Sergey Vladimirovich",RUSSIA-EO14024,US,
46849,"ASAN, Nihat Abdul Kadir",IRAN-HR,US,
46852,"KOCAK, Ali",IRAN-HR,US,
46854,"YAKUTUMBA, William Amuri",DRCONGO,US,
46855,"RUKUNDA, Michel",DRCONGO,US,
46856,"NGOMA, Willy",DRCONGO,US,
46857,DAVOS EXCHANGE AND REMITTANCES COMPANY KHALED AL ATHARI AND PARTNER GENERAL PARTNERSHIP,SDGT,US,
46858,"ALODHARI, Khaled Yahya Rageh",SDGT,US,
46859,"BYABASHAIJA, Johnson",GLOMAG,US,
46868,"DURI, Ahmet",SDGT,US,
46869,PIRLANT ISTANBUL KUYUMCULUK TICARET LIMITED SIRKETI,SDGT,US,
46870,ABU SUMBOL GENERAL TRADING L.L.C,SDGT,US,
46871,"DENIZ, Fadi",SDGT,US,
46872,VANESSA GROUP LIMITED,SDGT,US,
46873,VANESSA IMEX GROUP ITHALAT IHRACAT VE DIS TICARET LIMITED SIRKETI,SDGT,US,
46874,KOBI INTERNATIONAL COMPANY,RUSSIA-EO14024,US,
46875,DENIZ CAPITAL LLP,SDGT,US,
46876,OOO RUSSTROI-SK,SDGT,US,
46877,"HAMIDIRAVARI, Reza",IRAN-HR,US,
46878,DENIZ CAPITAL MARITIME INC,SDGT,US,
46879,"HUDROJ, Bilal",SDGT,US,
46880,HODROJ EXCHANGE S.A.R.L,SDGT,US,
46881,"KOCAK, Abdulvahap",IRAN-HR,US,
46882,"RYAN, Damion Patrick John",IRAN-HR,US,
46883,"PEARSON, Adam Richard",IRAN-HR,US,
46884,"HU, Lianhe",GLOMAG,US,
46888,"ARDESTANI, Mohammad Mahdi Khanpour",IRAN-HR,US,
46889,"FARAHANI, Majid Dastjani",IRAN-HR,US,
46908,"ARDAKANI, Hossein Hatefi",NPWMD] [IRGC] [IFSR,US,
46909,TEYF TADBIR ARYA ENGINEERING COMPANY,NPWMD] [IRGC] [IFSR,US,
46910,"ARDAKANI, Gholamreza Ebrahimzadeh",NPWMD] [IRGC] [IFSR,US,
46911,SKYLINE ADVANCED TECNOLOGIES SDN BHD,NPWMD] [IRGC] [IFSR,US,
46912,"SALIM, Mu'min al-Mawji Mahmud",SDGT,US,
46913,KAVAN ELECTRONICS BEHRAD LIMITED LIABILITY COMPANY,NPWMD] [IRGC] [IFSR,US,
46914,"MOHAMMADABADI, Mehdi Dehghani",NPWMD] [IRGC] [IFSR,US,
46915,"AL-SAYYID, Sarah Jamal Muhammad",SDGT,US,
46916,BASAMAD ELECTRONIC POUYA ENGINEERING LIMITED LIABILITY COMPANY,NPWMD] [IRGC] [IFSR,US,
46917,SURABAYA HOBBY CV,NPWMD] [IRGC] [IFSR,US,
46918,"DEWANTO, Agung Surya",NPWMD] [IRGC] [IFSR,US,
46919,SAMAN INDUSTRIAL GROUP,NPWMD] [IRGC] [IFSR,US,
46920,DIRAC TECHNOLOGY HK LIMITED,NPWMD] [IRGC] [IFSR,US,
46921,INTEGRATED SCIENTIFIC MICROWAVE TECHNOLOGY SDN BHD,NPWMD] [IRGC] [IFSR,US,
46922,NAVA HOBBIES SDN BHD,NPWMD] [IRGC] [IFSR,US,
46923,ARTA WAVE SDN BHD,NPWMD] [IRGC] [IFSR,US,
46928,"ZAREE, Majid",SDGT] [IRGC,US,
46957,ANATOLY KOLODKIN,RUSSIA-EO14024,US,
46972,NS ANTARCTIC,RUSSIA-EO14024,US,
46976,NS LION,RUSSIA-EO14024,US,
46991,GEORGY MASLOV,RUSSIA-EO14024,US,
47000,"SHAMLAKH, Zuhair",SDGT,US,
47001,AL-MARKAZIYA LI-SIARAFA,SDGT,US,
47002,ARAB CHINA TRADING COMPANY,SDGT,US,
47003,NS CONSUL,RUSSIA-EO14024,US,
47006,NS BURGAS,RUSSIA-EO14024,US,
47007,NS CAPTAIN,RUSSIA-EO14024,US,
47009,NS COLUMBUS,RUSSIA-EO14024,US,
47015,SAKHALIN ISLAND,RUSSIA-EO14024,US,
47022,NEVSKIY PROSPECT,RUSSIA-EO14024,US,
47034,LITEYNY PROSPECT,RUSSIA-EO14024,US,
47037,KRYMSK,RUSSIA-EO14024,US,
47039,VOLITON DMCC,RUSSIA-EO14024,US,
47040,COVART ENERGY LIMITED,RUSSIA-EO14024,US,
47041,SANAR 15,RUSSIA-EO14024,US,
47042,BELLATRIX ENERGY LIMITED,RUSSIA-EO14024,US,
47046,NS CREATION,RUSSIA-EO14024,US,
47053,NS BRAVO,RUSSIA-EO14024,US,
47068,NABCO MONEY EXCHANGE AND REMITTANCE CO.,SDGT,US,
47069,"AL-HADHA, Nabil Ali Ahmed",SDGT,US,
47088,AL RAWDA EXCHANGE AND MONEY TRANSFERS COMPANY,SDGT,US,
47089,AL AMAN KARGO ITHALAT IHRACAT VE NAKLIYAT LIMITED SIRKETI,SDGT,US,
47108,"SHAMLAKH, Ahmed",SDGT,US,
47109,"SHAMLAKH, Alaa",SDGT,US,
47110,"SHAMLAKH, Imad Younes",SDGT,US,
47128,HERZALLAH EXCHANGE AND GENERAL TRADING COMPANY LLC,SDGT,US,
47129,SAMIR HERZALLAH AND BROTHERS FOR MONEY EXCHANGE AND REMITTANCES,SDGT,US,
47130,"HIRZALLAH, Samir 'Abd Al-Mu'in 'Abd",SDGT,US,
47131,"HIRZALLAH, Thair Abd Al Raziq Shukri",SDGT,US,
47132,"HIRZALLAH, Muhammad Fallah Kamil",SDGT,US,
47133,"HIRZALLAH, Na'im Kamil Raghib",SDGT,US,
47134,"HIRZALLAH, Salah Kamil Raghib",SDGT,US,
47148,GOLDEN TRIANGLE BANK,DPRK4,US,
47149,"GUZEL, Faruk",SDGT,US,
47168,"AL-SHABBANI, Basheer Abdulkadhim Alwan",SDGT,US,
47169,YI-BAF,SDGT,US,
47170,YI-BAN,SDGT,US,
47171,ASHULUK FIRING RANGE,RUSSIA-EO14024,US,
47172,VLADIMIROVKA ADVANCED WEAPONS AND RESEARCH COMPLEX,RUSSIA-EO14024,US,
47173,"MIKHEYCHIK, Vladimir Vladimirovich",RUSSIA-EO14024,US,
47174,RF-86898,RUSSIA-EO14024,US,
47175,RF-78757,RUSSIA-EO14024,US,
47176,RF-82011,RUSSIA-EO14024,US,
47177,"AL-HAMIDAWI, Awqad Muhsin Faraj",SDGT,US,
47178,"AL-'IBUDI, Hossein Moanes",SDGT,US,
47179,"AL-AZZAWI, Riyadh Ali Hussein",SDGT,US,
47180,AL-MASSAL LAND TRAVEL AND TOURISM COMPANY,SDGT,US,
47181,"COMPANIA MINERA INTERNACIONAL, SOCIEDAD ANONIMA",NICARAGUA,US,
47184,AL AHMAR TRADING GROUP,SDGT,US,
47185,"AL AHMAR, Hamid Abdullah Hussein",SDGT,US,
47186,INVESTRADE PORTFOY YONETIMI ANONIM SIRKETI,SDGT,US,
47188,CIELO MARITIME LTD,SDGT,US,
47189,GLOBAL TECH MARINE SERVICES INC,SDGT,US,
47190,MEHLE,SDGT,US,
47191,SINCERE 02,SDGT,US,
47192,MOLECULE,SDGT,US,
47193,FORTUNE GALAXY,SDGT,US,
47195,"PIMENTEL MATA, Alberto",GLOMAG,US,
47199,HD PARTS OY,RUSSIA-EO14024,US,
47200,LIMITED LIABILITY COMPANY PITERSNAB,RUSSIA-EO14024,US,
47201,GOODFORWARDING DOO BEOGRAD,RUSSIA-EO14024,US,
47208,JOINT STOCK COMPANY FERROPRIBOR,RUSSIA-EO14024,US,
47209,JOINT STOCK COMPANY LIT PHONON,RUSSIA-EO14024,US,
47210,JOINT STOCK COMPANY SCIENTIFIC PRODUCTION ENTERPRISE RADIY,RUSSIA-EO14024,US,
47211,JOINT STOCK COMPANY VREMYA CH,RUSSIA-EO14024,US,
47212,HENNESEA HOLDINGS LIMITED,RUSSIA-EO14024,US,
47213,ARISTO,RUSSIA-EO14024,US,
47214,HAI II,RUSSIA-EO14024,US,
47215,HS ARGE,RUSSIA-EO14024,US,
47216,HS BURAQ,RUSSIA-EO14024,US,
47217,HS ESBERG,RUSSIA-EO14024,US,
47218,HS EVERETT,RUSSIA-EO14024,US,
47219,HS GLORY,RUSSIA-EO14024,US,
47220,HS STAR,RUSSIA-EO14024,US,
47221,LA PRIDE,RUSSIA-EO14024,US,
47222,MONA,RUSSIA-EO14024,US,
47223,NELLIS,RUSSIA-EO14024,US,
47224,OSPEROUS,RUSSIA-EO14024,US,
47225,PERIA,RUSSIA-EO14024,US,
47226,SARA II,RUSSIA-EO14024,US,
47227,SENSUS,RUSSIA-EO14024,US,
47228,UZE,RUSSIA-EO14024,US,
47229,TALASSA SHIPPING DMCC,RUSSIA-EO14024,US,
47230,GENERATION TRADING FZE,SDGT] [IFSR,US,
47231,ZEENIT SUPPLY AND TRADING DMCC,RUSSIA-EO14024,US,
47232,OIL TANKERS SCF MGMT FZCO,RUSSIA-EO14024,US,
47233,HS LEGEND,RUSSIA-EO14024,US,
47234,CHINA OIL AND PETROLEUM COMPANY LIMITED,SDGT] [IRGC] [IFSR,US,
47235,MARITIME JOINT STOCK BANK JOINT STOCK COMPANY,RUSSIA-EO14024,US,
47247,"ESFANJANI, Ali",IRAN-HR,US,
47248,"NASERZADEH, Muhammad Reza",IRAN-HR,US,
47249,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VALIDATA,RUSSIA-EO14024,US,
47250,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU FAKTOR TS,RUSSIA-EO14024,US,
47251,JOINT STOCK COMPANY QUORUM,RUSSIA-EO14024,US,
47252,LIMITED LIABILITY COMPANY INVESTMENT CONSULTANT ELBRUS CAPITAL,RUSSIA-EO14024,US,
